state,new_listing,title,fr_title,condition,inventory,sku,make,model,description,fr_description,year,finish,price,product_type,subcategory_1,subcategory_2,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6,product_image_7,product_image_8,product_image_9,product_image_10,product_image_11,product_image_12,product_image_13,product_image_14,product_image_15,product_image_16,product_image_17,product_image_18,product_image_19,product_image_20,product_image_21,product_image_22,product_image_23,product_image_24,product_image_25,video_url,offers_enabled,shipping_price,combine_and_save_shipping_price,local_pickup,shipping_profile_name,seller_cost,tax_exempt,upc,upc_does_not_apply,published_at,url,prop_65_warning,fr_prop_65_warning,id,auto_offer_percentage,auto_offer_shipping_price_override,bump_rate,bump_rate_recommendation,sold_as_is,country_of_origin,same_day_shipping_eligible,trigger_combine_and_save_shipping
draft,false,Rico Bb Tenor Sax Reeds Box of 25 - 2.5,,Brand New,0,RKA0125-B25,Rico,Bb Tenor Sax Reeds Box of 25 - 2.5,"Rico by D'Addario reeds are unfiled and feature a thinner profile and blank. Designed for ease of response, they are ideal for students, revered by educators worldwide, and are a favorite among jazz musicians. D'Addario's state-of-the-art machinery and reed-making process have resulted in unprecedented consistency in today's Rico reed.<br><br>D'Addario's unwavering commitment to innovation and consistency has resulted in a new era of products for the modern saxophonist. Through natural farming and harvesting processes in the cane fields and digitally-controlled precision in the crafting of reeds and mouthpieces, the D'Addario Woodwinds line of accessories allows players of all ages and abilities to worry less about their equipment and more about making music.<br><br><ul><li>Ideal for students</li><li>Designed for ease of play</li><li>Priced affordably for educators and parents</li></ul>",,"",Re,99.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--3ARhTQjs--/v1664554304/mz1zdcdqlwcgbrc5ubqm.jpg,https://rvb-img.reverb.com/image/upload/s--CcBlPSFF--/v1664554305/yomwtrzid03u2cuydqz3.jpg,https://rvb-img.reverb.com/image/upload/s--qanqP58z--/v1664554305/vhmzgp6bg3ripmxid2ub.jpg,https://rvb-img.reverb.com/image/upload/s--zD2M6j5w--/v1664554306/eysd77tkeubeu3yu4xwh.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,73.94,false,00046716586155,false,,https://reverb.com/item/61562460-rico-bb-tenor-sax-reeds-box-of-25-2-5,,,61562460,,,,,false,,true,false
draft,false,Rico Bb Clarinet Reeds Box of 25 - 3,,Brand New,0,RCA2530,Rico,Bb Clarinet Reeds Box of 25 - 3," Rico Bb Clarinet Reeds Box of 25 <p>Designed for a wide variety of playing situations, Rico Bb Clarinet Reeds are cut of Rico's most flexible grade of cane. The ease of play and affordable price are why musicians worldwide find Rico to be a great value.</p><p><strong>Rico Bb Clarinet Reeds Features:</strong></p><ul><li>Designed for ease of play </li><li>Unfiled for powerful tone </li></ul>",,"",Re,53.99,band-and-orchestra,woodwind-accessories,,https://rvb-img.reverb.com/image/upload/s--Hq5mDpMJ--/v1664554304/hrycxacqwpjrvdvvcsr9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,39.45,false,00046716532381,false,,https://reverb.com/item/61562461-rico-bb-clarinet-reeds-box-of-25-3,,,61562461,,,,,false,,true,false
draft,false,Hohner Piedmont Blues 7-Harmonica Pack with Case,,Brand New,0,PBH7,Hohner,Piedmont 7-Harmonica Pack with Case," Hohner Piedmont Blues 7-Harmonica Pack with Case  Hohner's Piedmont Blues Set. <p>Set of 7 blues style, diatonic harmonicas (keys C, D, E, F, G, A, Bb) in a rugged zipper case. Outer case sleeve includes playing instructions, key chart and song. Matte black finish, genuine brass reeds, case included.</p>",,"",Blues,54.99,folk-instruments,harmonicas,,https://rvb-img.reverb.com/image/upload/s--DM9vfpdi--/v1664810642/bnjvyexhflosukgn41cy.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,35.75,false,00190786086227,false,,https://reverb.com/item/61678543-hohner-piedmont-blues-7-harmonica-pack-with-case,,,61678543,,,,,false,,true,false
draft,false,Rico Bb Clarinet Reeds Box of 10 - 2,,Brand New,-1,RCA10-03,Rico,Bb Clarinet Reeds Box of 10 - 2," Rico Bb Clarinet Reeds Box of 10 <p>Designed for a wide variety of playing situations, Rico Bb Clarinet Reeds are cut of Rico's most flexible grade of cane. The ease of play and affordable price are why musicians worldwide find Rico to be a great value.</p><p><strong>Rico Bb Clarinet Reeds Features:</strong></p><ul><li>Designed for ease of play </li><li>Unfiled for powerful tone </li></ul>",,"",Re,24.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--tdQZTceE--/v1665037723/ndqycvkd3dksgnbbqjk0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/61816875-rico-bb-clarinet-reeds-box-of-10-2,,,61816875,,,,,false,,true,false
draft,false,Rico Bb Clarinet Reeds Box of 10 - 2,,Brand New,0,RCA1020,Rico,Bb Clarinet Reeds Box of 10 - 2," Rico Bb Clarinet Reeds Box of 10 <p>Designed for a wide variety of playing situations, Rico Bb Clarinet Reeds are cut of Rico's most flexible grade of cane. The ease of play and affordable price are why musicians worldwide find Rico to be a great value.</p><p><strong>Rico Bb Clarinet Reeds Features:</strong></p><ul><li>Designed for ease of play </li><li>Unfiled for powerful tone </li></ul>",,"",Re,22.5,band-and-orchestra,woodwind-accessories,,https://rvb-img.reverb.com/image/upload/s--7BRzeBT8--/v1665168981/hxmqlzrmnopdkxxmnqyn.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,16.51,false,00046716100757,false,,https://reverb.com/item/61908497-rico-bb-clarinet-reeds-box-of-10-2,,,61908497,,,,,false,,true,false
live,false,Yamaha P125A 88-Key Digital Piano - FREE $100 GIFT CARD - Black,,Brand New,2,P125A B,Yamaha,P125A 88-Key Digital Piano -,"<b>Earn a FREE $100 Gift Card&nbsp;with the purchase of a P125a (black)</b>  <b>Yamaha P-125A 88-Key Digital Piano</b> The P-125A allows for incredible dynamics and expressiveness. The Pure CF Sound Engine includes the sound of the renowned Yamaha CFIIIS 9' concert grand piano. It is the result of over a century of acoustic piano craftsmanship combined with state-of-the-art technology and expertise.<br><p><br>In addition, the Graded Hammer Standard (GHS) 88-key piano keyboard provides a heavier touch in the low end and lighter touch in the high end, so it can be played with the expressiveness of an acoustic piano. The newly improved 2-way speaker system produces an expansive piano sound in both upward and downward directions. This gives the player a rich stereo sound, as if you were sitting at an acoustic piano.<br></p><p>Smart Pianist allows you to control the many functions included in your Yamaha digital piano with your smart device. Voices, rhythms and other settings can be selected through the familiar touch screen of your phone or tablet, making it easy to control the functions of your piano.You can also use the Chord Tracker function to learn how to play the chords of your favorite songs. Chord Tracker analyzes the songs from your music library on your iPhone or iPad and displays the chord symbols so you can play along! Find new ways to enjoy your P-125, using smart functions that only a modern digital instrument can provide.</p><p>P-125A has on-board Bass and Drum tracks that keep your playing in time and follow your harmony. There's a variety of rhythm patterns to choose from depending on the vibe you're going for. From rock to ballads, use these rhythms to add an element of fun to your practicing, or use them as a backing band for your performances.The new ""Table EQ"" feature enables the player to enjoy optimal acoustics, so even if you play on a hard, flat surface, you get the best possible sound.</p>    &nbsp;       NameEnglishP-125A, P-121 Owner's ManualP-125A Quick Operation GuideSmart Device Connection Manual for AndroidSmart Device Connection Manual for iOS (iPhone/iPad Connection Manual)P-125A P-121 MIDI ReferenceMIDI Basics      Authentic piano playability          Piano quality only possible from Yamaha <p>Yamaha's unique Pure CF Sound Engine is the result of over a century of acoustic piano craftsmanship combined with state-of-the-arttechnology and expertise.</p><p>Yamaha is the industry leader in digital piano technology, and you can hear this in the sound of digital pianos that utilise the Pure CF engine. P-125A includes the sound of the renowned Yamaha CFIIIS 9' concert grand piano and is faithfully reproduced, allowing for incredible dynamics and expressiveness making Pure CF equipped digital pianos worthy of the Yamaha name.</p><p>A Graded Hammer Standard (GHS) 88-key piano keyboard provides a heavier touch in the low end and lighter touch in the high end, and is similar to the acoustic piano.</p><ul></ul>           Authentic Piano performance space <p>The newly improved 2-way speaker system produces an expansive piano sound in both upward and downward directions.</p><p>This enables the player to enjoy a rich sound field as though you were sitting in front of an acoustic piano.</p><ul></ul>          The Stereophonic Optimizer—a new kind of headphone experience <p>When using headphones, the Stereophonic Optimizer lets players enjoy the same dispersed sound heard when sitting in front of an acoustic piano. With the Stereophonic Optimizer, Voices sampled from acoustic pianos appear to come from the body of the instrument.</p><p>This provides a comfortable, natural experience that eliminates the downsides of performing with headphones.</p>           Go and Play—Anywhere <p>The P-125A is light and compact for easy portability.</p><p>With the dedicated softbag, you can bring P125A everywhere you want.</p>            Optimal sound on the table <p>The new ""table EQ"" feature enables the player to maintain optimal acoustics, so even if you play on a hard, flat surface, you can get the best possible sound.</p><ul></ul>           Bass and Drum beats are right on time <p>P-125A has on-board Bass and Drum tracks that keep your playing in time. There's a variety of rhythm patterns to choose from depending on the the vibe you're going for. From rock to ballads, use these rhythms to add an element of fun to your practicing, or simply use them as a virtual drummer for your performances.</p><ul></ul>           Simple operation using the Smart Pianist app! <p>Our ""Smart Pianist""app allows you to control the many functions included in Yamaha digital pianos with your smart device. Voices, rhythms and other settings can be selected while looking at the screen, making it easy to enjoy new functions with ease.</p><p>You can also save your favorite settings for quick recall at any time. You can discover the chords in audio tracks in your Smart Device instantly. Find new ways to enjoy your P-125A, using smart functions that only a modern digital instrument can provide (note that the P125A does not support USB audio recording/playback with the Smart Pianist App).</p><ul><li></li></ul>         Sophisticated Design <p>The modest design of the P-125 was created with user accesibility in mind. With the goal of being as user-friendly and approachable as possible, every element of the P-125A is designed to help keep the player focused on their playing.<br>The minimal light reflection of its continuous surface and the understated speaker design all work to collectively achieve a beautiful and elegant finish.</p>",,"",Black,949.99,keyboards-and-synths,digital-pianos,,https://rvb-img.reverb.com/image/upload/s--i5lzNjao--/v1665172579/yrvmdmhvksyuyykgu3gr.jpg,https://rvb-img.reverb.com/image/upload/s--jYBR7jxp--/v1665172583/glqh7fwkqoabpcvz5int.jpg,https://rvb-img.reverb.com/image/upload/s--0iRVMixE--/v1665172583/tuuwnrjahabxqyzjde3k.jpg,https://rvb-img.reverb.com/image/upload/s--dkrdOBCK--/v1665172583/fvjsbvqwtgr3yu0c9tda.jpg,https://rvb-img.reverb.com/image/upload/s--1j7Wm7lV--/v1665172583/lkdxyjor89fkrllb3jq5.jpg,,,,,,,,,,,,,,,,,,,,,,false,0.0,,true,FREE Shipping Canada Over $99,634.00,false,00889025147880,false,2022-11-24T22:33:08Z,https://reverb.com/item/61910871-yamaha-p125a-88-key-digital-piano-free-100-gift-card-black,,,61910871,,,,1.5,false,,true,false
draft,false,Gator GC-Classic Deluxe ABS Classical Guitar Case,,Brand New,0,GC-CLASSIC,Gator,GC- Deluxe ABS Classical Guitar Case," Gator GC-Classic Deluxe ABS Classical Guitar Case <p>Made of ABS plastic with ultrastrong aluminum valance. The EPS foam and plush interior keep your instrument safe and secure.</p><p><strong>Specifications:</strong></p><ul><li>Body length: 20"". 15-1/4"" lower bout. 11-1/2"" upper bout. 20"" body length. 40-1/2"" total length. </li></ul><p><strong>Features:</strong></p><ul><li>ABS plastic with ultra-strong aluminum valance EPS foam and plush interior </li><li>Body length: 20"" </li></ul>",,"",Classic,199.99,accessories,guitar-cases,,https://rvb-img.reverb.com/image/upload/s--uVkx_H89--/v1665331702/pomkzpyuod3ifoaj2qyl.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,132.30,false,00716408500102,false,,https://reverb.com/item/61975367-gator-gc-classic-deluxe-abs-classical-guitar-case,,,61975367,,,,,false,,true,false
draft,false,Planet Waves Classic Series XLR Male to XLR Female Microphone Cable - 25 ft.,,Brand New,0,PW-CMIC-25,D'Addario,Series XLR Male to XLR Female Microphone Cable - 25 ft.," Planet Waves Classic Series XLR Male to XLR Female Microphone Cable <br>Redefining the meaning of the entry level cable, the Classic Series Microphone Cables feature heavy gauged oxygen-free copper conductors and nickel-plated brass connectors for reliable and transparent signal transfer. The signal is then protected by a layer of conductive PVC as well as a dense copper for optimal shielding coverage that protects signal from outside interferences. To finish it off, each plug features a molded collar for outstanding Strain releif ensuring that your cable last.",,"",Classic,33.99,accessories,cables,,https://rvb-img.reverb.com/image/upload/s--tzbwhV2m--/v1665512073/sfxoscqapyfd2totba0k.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,21.07,false,00019954943622,false,,https://reverb.com/item/62077469-planet-waves-classic-series-xlr-male-to-xlr-female-microphone-cable-25-ft,,,62077469,,,,,false,,true,false
draft,false,"Remo Coated Powerstroke 3 Bass Drum Head - 22"" (P3-1122-BP)",,Brand New,0,P3-1122-BP,Remo,"Powerstroke 3 Bass Drum Head - 22"" (P3-1122-BP)", Remo Coated Powerstroke 3 Bass Drum Head  <br>The Coated Powerstroke® 3 features a thin underlay at the outer edge of the head to subtly dampen high frequency overtones. This creates a near-perfect balance of response and tone control that has quickly made Powerstroke 3 one of Remo’s most preferred drumheads.,,"",Coated,84.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--QEIlfHDL--/v1665603342/gznizlzooe4uwbxlmyui.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,56.03,false,00757242215715,false,,https://reverb.com/item/62114704-remo-coated-powerstroke-3-bass-drum-head-22-p3-1122-bp,,,62114704,,,,,false,,true,false
draft,false,"MP Tunable Bongos 7"" & 8"" - Natural",,Brand New,1,MP714,Mano Percussion,"MP Tunable Bongos 7"" & 8"" -"," MP Tunable Bongos 7"" &amp; 8""  The Mano 714 Bongos feature 7” &amp; 8” shells, and are tunable with any standard drum key. Natural skin heads are mounted with standard chrome flanged hoops and hardware, and are available in natural finish only.",,"",Natural,99.99,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--4DSEJEZM--/v1665766245/dhmnbaedf0glt70x38xu.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,61.00,false,00694970239944,false,,https://reverb.com/item/62179664-mp-tunable-bongos-7-8-natural,,,62179664,,,,,false,,true,false
draft,false,Hohner Black Panther GCF Diatonic Accordion,,Brand New,0,3100GB,Hohner,GCF Diatonic Accordion," Hohner Panther GCF Diatonic Accordion <br>The Hohner Panther GCF Diatonic Accordion shares many of the quality features of our more expensive diatonics with a lower price tag.<br><p><br>The Panther Accordion features double-strap brackets, 31 treble keys, 12 bass/chord buttons and 2 sets of treble reeds. The Hohner Panther Accordion is 12"" high x 7-1/2"" deep and weighs 9 pounds. Plays in keys of G, C, and F.</p>",,"",Black Panther,1056.99,folk-instruments,accordions,,https://rvb-img.reverb.com/image/upload/s--WoJAg4ys--/v1665960180/eg1t2saury5g8tmlttuw.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,722.50,false,00400912633066,false,,https://reverb.com/item/62253630-hohner-black-panther-gcf-diatonic-accordion,,,62253630,,,,,false,,true,false
draft,false,Hercules GS525B 5 Piece Guitar Display Rack,,Brand New,0,GS525B,Hercules,GS525B 5 Piece Guitar Display Rack,"<p>The Hercules Multi-Guitar Rack GS525B accommodates five guitars with Specially Formulated Foam (SFF) rubber covering all contact points. Expands with HA205 and will accommodate up to 10 guitars.</p> Features: <ul><li>One Piece Design sets up and tears down easily. Includes 5 Yokes. Will accommodate up to 10 yokes.</li><li>Unique Guitar Yoke Design designed for acoustic, electric and bass guitars. 4 Pick Slots on each yoke.</li><li>Specially Formulated Rubber Foam fully protects instrument at all contact points.</li><li>Height: 640 mm (25.2”)</li><li>Weight: 4.4 kg (9.7 lbs.)</li><li>Base Radius: 1000 mm x 500 mm (39.4"" x 19.7"")</li><li>Load Capacity: 80 kg (176 lbs.)</li><li>Folded Size: 1010 mm x 110 mm x 710 mm (39.4"" x 4.3"" x 27.6"")</li></ul>",,"","",163.99,accessories,stands,,https://rvb-img.reverb.com/image/upload/s--Y7K3s2_W--/v1666027941/yeodd0opqndcj5ptyywo.jpg,https://rvb-img.reverb.com/image/upload/s--qi9I4PVX--/v1666027943/nl1creeeqn74bfjahi5s.jpg,https://rvb-img.reverb.com/image/upload/s--4WP64-xi--/v1666027942/ceng0uc7aenze3ets5ix.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,84.85,false,00635464420738,false,,https://reverb.com/item/62280149-hercules-gs525b-5-piece-guitar-display-rack,,,62280149,,,,,false,,true,false
draft,false,Casio WK6600 71-Key Workstation Keyboard,,Brand New,2,WK6600,Casio,WK6600 71-Key Workstation Keyboard,"<p>The Casio WK-6600 features a piano-style touch-response keyboard, song sequencer, tone editor, multiple digital effects, mixer, performance registration memory, USB MIDI interface, SD card storage and hundreds of editable tones. The WK-6600 offers a pitch bend wheel, a back lit display, music presets and 670 individual tones in a portable design.</p><p>The Casio WK-6600 has all the tools you need to practice, compose and perform. The extensive list of features and the sound from the high-output 2-way bass reflex sound system found in this music workstation will give you the chance to bring your musical ideas to life and discover the musician in you.</p>    Features        Sequencer and 32 Channel Mixer <p>16 track song sequencer + 1 system track supports recording of up to 5 songs or approximately 30,000 notes. Choices of editing tools include event insert, copy and delete, quantize note locator and a step recording function. The mixer can be used in conjunction with instrument input feature.</p> Rhythm Editor <p>Allows you to combine instrumental parts from multiple built-in rhythms, turn individual instrumental portions on or off and adjust volume, pan reverb and other parameters to create your own personal rhythms. The rhythm editor can store up to 10 original rhythms in memory for recall at any time.</p> Tone Editor <p>Attack and release time, cut off, vibrato, reverb, chorus and DSP can be adjusted based on your preferences.</p> USB MIDI <p>Casio continues the tradition or providing “class compliant” USB connectivity on Workstation digital pianos. This allows Casio Workstation digital pianos to be used with Mac or Windows computers without the need for downloading drivers. Class Compliant USB MIDI also allows Workstation digital pianos to be used as a controller for the Apple iPad simply by using Apple’s Camera Connection Kit.</p> Polyphony <p>The WK-6600 offers 48 notes of polyphony so you don't have to worry about dropping notes. Using the sustain pedal for multiple notes, playing big chords, adding rhythms and layering sounds can deplete the polyphony memory quickly resulting in dropped notes. When searching for a keyboard, take the amount of polyphony into consideration.</p> Preset Rhythms <p>Casio’s WK-6600 includes 210 preset plus 10 user-created rhythms, which is more than comparable models. Additional rhythms expand your music composition, creativity and fun.</p> Multiple Digital Effects <p>A wide range of built-in effects include 10 reverbs, 5 choruses and 100 DSP types. You can create your own DSP effects and store up to 100 unique styles.</p> Registration <p>The WK-6600 can store 4 sets &amp; 8 banks for a total of 32 set ups. The simplicity of the registration process makes it a great feature for live performances.</p> External Devices <p>Casio’s portable keyboards offer a plug and play advantage over other brands. Feel free to connect an iPad, PC or Mac without the cumbersome process of downloading drivers.</p> AC Adapter Included <p>Casio’s portable keyboards can run on batteries or an AC adapter. Unlike other companies, Casio includes an AC adapter with all portable keyboards.</p> Tone Assortment <p>The WK-6600 features a choice of 700 tones to expand your music creativity. Considerably more than other keyboard companies offer for similar models.</p>     ",,"","",399.99,keyboards-and-synths,digital-synths,,https://rvb-img.reverb.com/image/upload/s--guaV_XsX--/v1666292499/xabhel5tmw2v1ikj4lgf.jpg,https://rvb-img.reverb.com/image/upload/s--pMAbVkSI--/v1666292501/ijafh5v24jrcsu5ns9hv.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,280.00,false,00079767314132,false,,https://reverb.com/item/62396345-casio-wk6600-71-key-workstation-keyboard,,,62396345,,,,,false,,true,false
